fraudulent_provider,female,tot_suplrs_standard_deviation,tot_suplrs_mean,tot_suplrs_sum,tot_suplr_benes_standard_deviation,tot_suplr_benes_mean,tot_suplr_benes_sum,tot_suplr_clms_standard_deviation,tot_suplr_clms_mean,tot_suplr_clms_sum,tot_suplr_srvcs_standard_deviation,tot_suplr_srvcs_mean,tot_suplr_srvcs_sum,avg_suplr_sbmtd_chrg_standard_deviation,avg_suplr_sbmtd_chrg_mean,avg_suplr_sbmtd_chrg_sum,avg_suplr_mdcr_pymt_amt_standard_deviation,avg_suplr_mdcr_pymt_amt_mean,avg_suplr_mdcr_pymt_amt_sum,bene_unique_cnt_mean,bene_unique_cnt_sum,bene_unique_cnt_standard_deviation,line_svc_cnt_mean,line_svc_cnt_sum,line_svc_cnt_standard_deviation,bene_day_srvc_cnt_mean,bene_day_srvc_cnt_sum,bene_day_srvc_cnt_standard_deviation,average_submitted_chrg_amt_mean,average_submitted_chrg_amt_sum,average_submitted_chrg_amt_standard_deviation,average_medicare_payment_amt_mean,average_medicare_payment_amt_sum,average_medicare_payment_amt_standard_deviation,total_claim_count_mean,total_claim_count_sum,total_claim_count_standard_deviation,total_30_day_fill_count_mean,total_30_day_fill_count_sum,total_30_day_fill_count_standard_deviation,total_day_supply_mean,total_day_supply_sum,total_day_supply_standard_deviation,total_drug_cost_mean,total_drug_cost_sum,total_drug_cost_standard_deviation,bene_count_mean,bene_count_sum,bene_count_standard_deviation
0,0,0,1,1,0,5,5,0,12,12,0,720,720,0.0,3.833333333,3.833333333,0.0,2.184916667,2.184916667,29,2692,19,33,3034,22,33,3028,22,411.1513226,37003.61904,315.2860461,95.57058509,8601.352658,70.77542579,41,2168,34,67.375,3503.5,77.66120205,1734,90194,2441,7815.225192,406391.71,20896.33497,19,1034,19
0,0,3,4,41,4,8,72,25,29,263,227,133,1203,212.6132879,104.5202176,940.6819585,56.58265774,28.67136319,258.0422687,45,1080,31,90,2172,77,90,2172,77,134.2451812,3221.884348,97.18701467,41.58901069,998.1362565,37.39021298,51,15680,69,85.60493421,26023.9,131.6856095,2432,739466,3883,1709.252796,519612.85,2539.915562,11,3627,13
0,0,3,3,60,1,5,107,3,14,289,12,20,401,82.02506095,69.01282607,1380.256521,27.23019873,18.94137371,378.8274743,29,1097,25,60,2221,85,59,2218,85,96.16698227,3558.178344,77.18333676,39.82285082,1473.44548,39.93072922,23,5603,13,53.29191489,12523.6,35.54650467,1579,371218,1081,990.8684681,232854.09,1765.641702,6,1576,3
0,1,1,2,52,2,5,101,6,15,273,832,221,3983,179.8258155,146.0872586,2629.570654,28.31394237,23.20900689,417.7621241,44,1105,43,55,1375,62,55,1375,62,191.4941241,4787.353103,168.3580093,46.11021938,1152.755484,41.83508433,36,18370,35,61.75207101,31308.3,68.20672781,1706,865403,2022,1579.043531,800575.07,3224.070614,15,7654,15
0,0,3,6,37,15,21,129,46,52,312,129,115,690,31.26217946,41.54358395,249.2615037,13.35056315,8.531510422,51.18906253,65,2829,95,88,3812,151,88,3812,151,83.2068896,3577.896253,59.56603034,48.50431549,2085.685566,44.27137405,54,37533,78,111.8800878,76414.1,178.3032335,3313,2263397,5346,2679.908331,1830377.39,4744.14201,14,10080,19
0,1,0,1,4,0,5,20,2,13,54,95,88,355,2146.333197,1161.011905,4644.047619,621.4107094,336.6974545,1346.789818,47,2878,51,76,4577,85,72,4367,78,170.7583582,10245.50149,90.3470102,54.88191884,3292.91513,30.03926882,21,724,11,27.22727273,898.5,15.14530193,625,20633,517,522.4151515,17239.7,1343.655138,11,392,9
0,0,4,4,240,7,8,463,18,24,1342,719,151,8308,139.5228756,104.4274639,5743.510513,37.18842295,27.30321982,1501.67709,65,3282,69,129,6452,151,91,4595,128,78.9057783,3945.288915,88.71735987,18.50514665,925.2573325,23.08587581,30,19837,22,56.60155763,36338.2,53.75764269,1601,1028461,1653,2014.189704,1293109.79,4525.108596,11,7292,10
0,1,0,1,4,0,5,20,2,13,53,52,48,192,48.31136098,49.37,197.48,14.47898731,10.63439975,42.53759901,161,4359,192,402,10874,511,402,10874,511,136.5153055,3685.913249,49.21413741,70.81613643,1912.035683,24.69929941,28,2996,26,30.54245283,3237.5,27.39896052,704,74666,597,1120.939151,118819.55,1843.484602,9,959,9
0,0,0,1,23,0,5,85,12,25,428,7367,4419,75128,460.4050604,473.1620405,8043.754689,11.47931582,15.33412538,260.6801315,23,372,14,50,801,48,50,801,48,64.90746181,1038.519389,39.15714919,31.20282753,499.2452405,23.57451201,12,115,2,18.11111111,163.0,8.192137152,503,4529,289,2291.232222,20621.09,2509.937806,5,45,0
0,1,0,1,1,0,5,5,0,11,11,0,11,11,0.0,61.0,61.0,0.0,15.23,15.23,23,71,14,24,73,14,24,73,14,381.5333333,1144.6,163.2031352,68.15921569,204.4776471,32.9536177,19,19,0,19.0,19.0,0.0,84,84,0,60.66,60.66,0.0,18,18,0
0,1,0,1,8,11,22,114,11,22,114,11,22,114,443.9898805,1475.755789,7378.778947,84.1050889,855.1132341,4275.566171,101,29159,96,477,137381,1073,183,52983,201,842.3539585,242597.9401,1128.493492,112.9618207,32533.00437,336.3701625,100,22567,212,104.515625,23411.5,214.7652175,3036,680254,6329,6269.313036,1404326.12,11757.29839,26,5835,52
0,1,2,4,32,2,5,46,15,24,199,501,208,1667,129.9955701,132.0377468,1056.301974,25.17639325,23.89166263,191.133301,40,4387,45,55,6034,70,55,5987,69,126.4886471,13660.77388,91.5236255,51.71887241,5585.63822,37.43025126,21,2964,13,34.41654676,4783.9,20.96276062,987,137263,629,873.1517986,121368.1,1899.37122,7,1078,7
0,1,0,1,13,0,5,35,9,23,165,11,26,183,176.0664915,188.3961846,1318.773292,21.51844402,32.347831,226.434817,25,360,13,27,379,13,27,379,13,300.3625092,4205.075128,164.7220916,95.73193127,1340.247038,51.04946774,12,12,0,12.0,12.0,0.0,56,56,0,74.29,74.29,0.0,12,12,0
0,1,0,1,9,0,5,25,4,14,74,4,14,74,321.9782367,465.7467879,2328.733939,24.68449852,41.33948788,206.6974394,81,1138,71,105,1473,103,105,1473,103,311.8988838,4366.584373,90.77015499,58.65551878,821.1772629,28.5572909,24,6917,16,48.05138889,13838.8,45.3294629,1389,400051,1386,672.8244792,193773.45,1384.998918,7,2220,5
0,0,0,1,1,0,17,17,0,17,17,0,17,17,0.0,605.0,605.0,0.0,196.2141177,196.2141177,52,3251,36,88,5462,74,80,4973,73,118.3944874,7340.458216,57.6418678,38.4245933,2382.324785,24.18651611,17,478,5,17.09642857,478.7,5.128676253,209,5874,137,2179.259643,61019.27,4543.636404,10,294,5
0,0,1,1,55,0,5,140,7,17,494,1525,481,13492,219.9280514,195.5062195,5474.174147,41.88491961,33.69329152,943.4121627,47,14561,50,536,165229,2463,128,39438,177,352.3692863,108529.7402,1629.420546,65.86955089,20287.82167,342.3072012,35,20003,34,49.24003559,27672.9,58.56710047,1292,726364,1705,18743.33698,10500000.0,73833.35907,10,5804,10
0,1,0,1,3,0,5,15,0,12,36,0,12,36,104.4350363,87.11,261.33,34.88362577,33.43416667,100.3025,28,521,17,33,596,21,32,582,22,904.1645589,16274.96206,2255.302886,74.11420986,1334.055778,27.27559436,24,195,16,25.5875,204.7,16.21431797,373,2987,206,896.985,7175.88,1671.211349,13,104,11
0,0,5,5,241,8,9,444,21,29,1310,964,268,12089,148.8106352,94.75401071,4263.930482,39.37717644,25.22402401,1135.08108,70,12541,62,208,36944,255,160,28355,210,60.96862875,10791.44729,55.56928825,30.11866618,5331.003913,32.22279466,48,29095,55,88.4023569,52511.0,116.9292259,2537,1507360,3528,2463.783401,1463487.34,4928.279819,14,8742,18
0,1,2,4,25,0,5,30,8,25,150,1793,1178,7069,1358.739313,580.1838858,3481.103315,787.8915835,338.4996976,2030.998186,61,1916,83,157,4885,277,157,4885,277,262.7741935,8146.0,198.4301237,71.1629386,2206.051096,39.53114418,29,1783,20,45.87377049,2798.3,35.30141122,1354,82617,1067,7012.659508,427772.23,29319.39213,10,611,8
0,1,0,2,2,0,5,5,0,11,11,0,11,11,0.0,250.0,250.0,0.0,32.18636364,32.18636364,60,1213,46,81,1626,71,81,1626,71,204.7785714,4095.571429,98.61150406,81.33558863,1626.711773,39.88130008,65,1180,77,95.51666667,1719.3,107.6733909,2770,49872,3225,10867.56889,195616.24,21066.30918,23,430,25
0,1,0,3,7,0,5,10,0,11,23,0,13,27,9.581879666,72.87612637,145.7522527,0.658464051,6.061318681,12.12263736,37,4772,30,59,7583,53,49,6277,51,136.1301892,17424.66422,152.1524455,47.06358191,6024.138485,53.25728778,39,11724,37,58.20168919,17227.7,60.85688321,1673,495472,1865,1209.826926,358108.77,2491.889044,15,4731,14
0,1,0,1,1,0,5,5,0,11,11,0,11,11,0.0,108.41,108.41,0.0,56.77909091,56.77909091,18,184,3,101,1011,159,30,303,12,77.7,777.0,81.59391317,25.8525628,258.525628,24.48025504,20,587,10,32.03571429,897.0,14.49516431,946,26494,451,18304.4525,512524.67,21959.6802,5,160,2
0,0,5,4,397,6,8,678,17,24,2071,1137,419,34810,160.4189236,116.8748051,9700.608824,38.66951637,23.19232834,1924.963252,52,6918,70,100,13156,179,100,13155,179,93.44786428,12241.67022,65.76833844,54.58562994,7150.717522,47.26842196,57,69476,75,93.55091514,112448.2,142.3130848,2680,3221960,4275,2320.226955,2788912.8,4029.524633,13,16704,16
0,1,0,1,12,4,15,167,4,15,167,10,25,275,27.48249383,53.65348095,590.1882904,18.44278603,35.95229134,395.4752047,57,3911,50,64,4370,53,64,4369,53,138.9821479,9450.786055,25.33905227,48.11620372,3271.901853,21.44515619,24,699,19,40.24482759,1167.1,36.26409663,1148,33315,1069,2307.338966,66912.83,3829.100265,8,259,5
0,0,0,1,1,0,5,5,0,11,11,0,4930,4930,0.0,0.403184584,0.403184584,0.0,0.232910751,0.232910751,26,708,15,33,902,23,33,902,23,293.3684233,7920.947428,332.0356757,99.87651148,2696.66581,47.41643144,23,116,7,23.2,116.0,7.726577509,207,1039,98,152.626,763.13,104.3813268,19,95,9
0,0,9,9,436,18,22,1024,47,51,2378,109,84,3882,76.7357826,49.49972564,2276.987379,33.16507151,16.00297569,736.1368816,79,9861,106,105,13102,162,103,12851,163,117.6461629,14588.12419,114.3994469,35.90801203,4452.593492,42.26994908,51,50139,65,84.31143151,81866.4,122.7628396,2435,2364962,3693,1791.819732,1739856.96,3513.211322,12,12034,13
0,0,4,6,610,6,9,918,18,27,2582,69,58,5514,184.5288947,154.6604027,14538.07785,20.37741699,22.14828886,2081.939153,58,5944,48,99,10030,101,93,9457,103,98.17750561,9915.928067,104.7697497,44.71748035,4516.465515,51.39550254,46,32005,48,78.57726619,54611.2,98.32274064,2297,1596826,2962,2260.00459,1570703.19,5645.986917,10,7029,9
0,1,0,1,4,0,5,20,3,13,55,503,448,1793,18.30154186,34.16796135,136.6718454,7.583591411,8.889666213,35.55866485,53,12079,67,1072,243445,3674,107,24486,148,223.9207048,50830.0,956.0106791,84.4550246,19171.29058,384.0494375,32,4285,40,51.11439394,6747.1,97.83637386,1346,177794,2975,27681.18341,3653916.21,84613.61836,11,1560,12
0,0,0,1,1,0,5,5,0,12,12,0,12,12,0.0,1100.0,1100.0,0.0,451.725,451.725,23,445,11,32,622,24,32,622,24,211.147694,4011.806185,101.4861689,50.58792986,961.1706673,26.43122845,15,77,4,15.4,77.0,4.335896678,348,1740,211,6227.098,31135.49,13459.84676,5,25,0
0,1,1,3,51,2,5,74,6,15,203,416,198,2577,377.3500283,175.460226,2280.982938,232.1598409,78.62339789,1022.104173,46,890,47,63,1198,72,63,1198,72,120.3049345,2285.793755,114.3407423,38.00227219,722.0431717,31.52713185,24,2031,20,53.19761905,4468.6,59.84948184,1579,132713,1800,692.932381,58206.32,1690.413938,7,664,7
0,0,2,3,42,2,5,74,6,15,207,1473,619,8051,92.34704443,52.60175247,683.8227821,28.09188376,17.48401311,227.2921704,49,886,57,97,1751,113,78,1415,116,85.06680995,1531.202579,89.65371726,32.10764325,577.9375785,31.16869796,26,2472,20,39.6655914,3688.9,36.26400627,1109,103170,1112,975.7277419,90742.68,2417.692556,9,910,8
0,0,3,4,601,8,9,1186,28,35,4369,1637,548,67515,95.30569433,66.97103745,8237.437606,27.84351056,20.06231707,2467.665,65,11710,76,105,18739,154,101,18139,155,56.26832242,10015.76139,41.09911929,24.69274333,4395.308313,24.53900165,60,60211,85,84.46643357,84550.9,135.2076512,2439,2441916,4081,2945.48047,2948425.95,7106.848084,13,13650,17
0,0,4,7,393,13,16,834,35,48,2432,1887,576,28807,358.6368925,174.7847402,8739.237009,118.7986233,41.50450747,2075.225373,60,6635,43,86,9562,92,85,9455,93,216.040043,23764.40473,127.7201985,75.39043825,8292.948208,45.25808023,41,6738,45,58.2808642,9441.5,67.92873095,1414,229183,1653,14110.20815,2285853.72,30908.53484,12,2024,14
0,0,1,2,12,0,5,25,4,14,73,1610,831,4158,28.69860543,20.86077462,104.3038731,2.218736627,2.922792702,14.61396351,116,1631,133,244,3419,363,243,3407,362,221.4285714,3100.0,157.2776645,53.87301441,754.2222018,50.32218374,98,11582,160,115.2398305,13598.3,188.356727,3423,404022,5655,10171.54695,1200242.54,38214.60168,17,2078,25
0,0,12,12,394,17,15,500,52,44,1431,459,374,11971,158.0119333,75.9260976,2429.635123,83.69380965,32.70231237,1046.473996,59,2133,45,95,3454,93,95,3454,93,187.5512218,6751.843985,98.33003601,74.77666311,2691.959872,36.14030572,47,8500,44,82.61797753,14706.0,82.92765081,2442,434837,2477,13812.39624,2458606.53,17165.56497,10,1942,9
0,0,1,2,42,4,16,304,4,16,304,10,26,478,33.04891453,55.79903942,1004.38271,14.83919325,33.33256448,599.9861606,200,21267,221,247,26241,279,247,26239,279,288.2249924,30551.8492,459.5777647,106.8261003,11323.56664,149.3801083,92,11242,156,107.2743802,12980.2,185.0896515,2702,326945,5184,6154.612479,744708.11,7756.542834,29,3571,42
0,1,0,1,27,4,8,114,22,27,379,22,27,379,61.07889086,148.1356516,2073.899123,33.53052963,60.65602084,849.1842917,57,1892,43,71,2375,62,71,2375,62,83.92171107,2769.416465,46.50123477,33.12553399,1093.142622,19.07946977,24,1759,15,36.07464789,2561.3,23.47634504,942,66939,749,721.6560563,51237.58,1635.858805,12,853,11
0,0,0,1,3,0,5,10,2,12,25,154,123,247,176.7130253,135.7250215,271.4500429,25.87924328,26.52561159,53.05122318,54,2359,55,76,3296,98,76,3296,98,184.7906977,7946.0,126.7828211,63.71659847,2739.813734,36.7063679,27,1372,20,28.616,1430.8,20.52345955,573,28697,368,795.3522,39767.61,1375.37022,7,392,4
0,0,4,5,160,5,7,230,14,22,669,429,177,5322,159.6039821,102.366071,3070.982129,24.8360085,16.63414278,499.0242833,45,3658,53,64,5121,89,64,5121,89,98.19022032,7855.217625,72.04398325,39.52236651,3161.789321,39.33546714,36,21448,43,73.68319039,42957.3,103.250029,2161,1260079,3107,2418.921098,1410231.0,5241.434729,10,6323,13
0,0,4,4,23,4,6,34,4,16,83,16,23,116,202.2573191,196.857913,984.2895651,17.7790696,14.98122959,74.90614795,73,4192,86,106,6096,161,106,6096,161,110.3992974,6292.759955,85.77210788,55.68583822,3174.092778,53.10668326,67,54053,94,109.2430175,87612.9,175.181633,3129,2509720,5255,3045.967581,2442866.0,5165.306342,17,14364,21
0,1,11,18,112,16,23,138,30,49,297,165,198,1192,30.99129455,45.76026518,274.5615911,2.687533343,4.073059625,24.43835775,28,56,8,28,56,8,28,56,8,136.1363636,272.2727273,1.607060864,41.40397059,82.80794118,19.76509034,30,2344,22,46.6025641,3635.0,38.57357946,1363,106342,1134,7664.730769,597849.0,11117.13116,8,691,7
0,0,1,2,34,0,5,85,4,15,256,265,110,1881,226.2776049,196.688691,3343.707747,66.95939836,39.99121685,679.8506864,58,1625,86,60,1692,90,60,1692,90,227.6125253,6373.15071,252.0655978,53.57553823,1500.11507,30.26428572,19,1228,11,25.66190476,1616.7,14.76764585,590,37204,471,555.8269841,35017.1,1374.06539,12,768,9
0,0,0,1,1,0,5,5,0,11,11,0,11,11,0.0,100.0,100.0,0.0,37.16181818,37.16181818,31,286,21,35,319,26,33,298,22,685.7660131,6171.894118,1652.656478,149.374029,1344.366261,386.938441,24,122,14,31.06,155.3,18.79808501,512,2564,650,179.664,898.32,184.6396257,12,60,3
0,1,0,1,2,0,5,10,3,15,31,3,15,31,742.4621202,675.0,1350.0,38.06410196,35.34538462,70.69076923,48,6556,37,54,7326,42,54,7320,42,496.363997,66512.77559,557.0105792,78.84384559,10565.07531,59.21356988,41,4474,44,50.06018519,5406.5,63.19654986,1232,133155,1915,2438.277963,263334.02,3276.934541,18,1965,16
0,0,0,1,3,5,11,35,4,15,47,1003,808,2426,7.050948505,8.352580645,25.05774194,4.376595146,5.220013624,15.66004087,39,3277,27,51,4281,66,51,4252,66,802.0830474,66572.89293,1175.226527,212.5758426,17643.79494,269.4238705,24,240,10,24.0,240.0,10.98483804,72,723,26,138.289,1382.89,81.78343305,22,225,9
0,1,3,3,83,2,6,135,7,16,357,640,333,7338,66.01036973,49.10484737,1080.306642,15.06878379,10.3456516,227.6043353,52,8476,50,93,15025,119,93,15025,119,212.8874229,34061.98766,189.5829295,62.04444481,9927.11117,53.56201071,39,22333,49,59.97226148,33944.3,85.7082381,1676,949141,2505,2049.047049,1159760.63,4076.802659,10,5856,11
0,0,1,4,12,0,5,15,10,18,55,21,31,95,73.04934254,64.23409989,192.7022997,12.34151214,12.25716386,36.77149158,12,90,1,14,101,2,14,101,2,544.1428571,3809.0,364.7891759,106.528352,745.6984639,71.71228842,14,86,4,22.73333333,136.4,14.74892086,666,3999,450,2479.58,14877.48,3447.458991,5,30,0
0,0,0,1,4,0,5,20,11,20,83,4093,2186,8747,227.9574369,252.3139577,1009.255831,61.76480385,41.46124561,165.8449824,33,498,27,69,1040,77,69,1040,77,102.4535485,1536.803227,88.91753518,40.66471276,609.9706913,36.97400381,24,6094,19,52.6572,13164.3,55.38427539,1539,384992,1684,1321.17788,330294.47,3301.234955,7,1860,5
0,0,4,8,234,12,21,585,12,22,597,11,32,885,23.30817131,58.48356671,1579.056301,13.69221142,36.53298846,986.3906884,395,71653,408,599,108541,624,476,86168,509,1827.073192,330700.2478,2183.685619,258.5964718,46805.96139,303.9487417,282,63847,496,339.6473451,76760.3,572.5781715,8458,1911691,14299,29056.08261,6566674.67,60092.92392,130,29488,273
0,0,1,3,21,0,5,30,9,20,123,1531,977,5866,50.09118203,52.68592747,316.1155648,10.81702531,11.47556398,68.85338388,36,295,24,59,479,59,59,479,59,142.563125,1140.505,102.2627311,33.91545095,271.3236076,17.42186938,47,22188,66,48.69207709,22739.2,67.68764984,1419,662795,2034,27329.05223,12800000.0,79974.00608,8,3852,8
0,0,0,5,5,0,5,5,0,12,12,0,31,31,0.0,56.74129032,56.74129032,0.0,24.83387097,24.83387097,29,29,0,254,254,0,254,254,0,107.388189,107.388189,0.0,75.48948819,75.48948819,0.0,36,1694,48,39.00869565,1794.4,50.57559722,1143,52600,1512,2256.925,103818.55,6659.111463,6,297,4
0,0,0,1,2,0,5,10,3,18,37,3,18,37,253.827638,228.221994,456.4439881,57.49836687,57.69061012,115.3812202,42,1889,24,58,2552,47,58,2552,47,220.6113762,9706.900554,100.8447352,79.31816315,3489.999178,36.37948041,13,143,1,13.72727273,151.0,2.240129866,383,4214,96,815.6509091,8972.16,1149.584638,5,55,0
0,1,1,2,7,6,11,34,3,13,40,3,13,41,355.8200862,380.8575926,1142.572778,97.3542685,138.3334259,415.0002778,63,2295,84,173,6261,271,100,3607,129,381.1279215,13720.60517,812.6980245,145.298506,5230.746217,322.0160369,38,3092,29,40.85625,3268.5,30.37013375,675,54076,687,1242.954875,99436.39,1558.736945,24,1973,17
0,0,1,1,57,16,24,878,13,27,1002,15,31,1132,1703.785176,1303.37746,46921.58854,1171.493778,856.0135567,30816.48804,75,11304,126,114,17024,258,107,16027,256,2422.528784,360956.7888,2068.451049,329.9350919,49160.32869,369.4663566,74,6957,78,75.74042553,7119.6,78.9443881,1551,145826,1418,2972.709574,279434.7,8142.431191,34,3277,28
0,1,2,4,33,5,8,71,8,20,165,54,64,516,158.574594,86.97712909,695.8170327,35.41645814,17.01081378,136.0865102,32,422,25,56,728,43,56,728,43,163.9211713,2130.975226,146.6115566,53.591085,696.684105,48.57544069,31,10708,29,35.94089552,12040.2,33.75164444,1047,350879,1018,15796.2674,5291749.58,57935.93691,7,2521,5
0,0,1,3,12,0,5,20,10,19,76,1496,854,3417,5.502331465,6.714886191,26.85954476,3.102905575,3.967628683,15.87051473,45,2869,44,56,3544,63,56,3535,63,161.8493441,10196.50868,155.5991148,74.4733183,4691.819053,63.14856324,36,2134,42,51.14137931,2966.2,79.30402754,1128,65454,2420,1059.122931,61429.13,2530.575297,21,1231,18
0,0,1,2,6,0,5,15,0,12,36,10,18,55,212.4996392,289.8916129,869.6748387,26.71434157,30.65467742,91.96403226,42,1219,45,64,1879,74,51,1480,59,124.6858238,3615.888889,100.7342885,39.4937229,1145.317964,24.32281482,23,1600,14,38.52058824,2619.4,31.28790982,1064,72394,972,387.4780882,26348.51,498.9160102,8,561,6
0,0,7,5,734,24,16,2141,69,52,6667,1530,683,86133,122.7033954,81.48232924,10266.77348,34.63470683,22.3834563,2820.315494,121,57672,220,267,126495,680,202,95950,481,131.6345768,62263.15482,196.2479317,36.10223031,17076.35494,49.09504729,111,193939,190,145.178592,251594.5,255.9030623,4216,7307210,7622,4912.736544,8513772.43,8955.889257,20,36183,31
0,1,0,1,76,24,28,1785,41,44,2743,3946,2611,161926,19.0604541,11.21901106,695.5786857,10.32701552,6.172941753,382.7223887,60,1213,38,113,2272,113,113,2272,113,239.25,4785.0,88.2358532,35.17504606,703.5009213,21.40260247,25,580,18,27.2826087,627.5,19.33284187,527,12141,381,1262.806522,29044.55,2836.429512,13,313,11
0,0,1,2,22,0,5,50,5,20,202,1461,1294,12945,52.46863429,42.80395496,428.0395496,11.35564013,9.964591088,99.64591088,74,2241,51,713,21393,1342,145,4365,169,97.85757869,2935.727361,86.85373439,36.94769591,1108.430877,34.59353659,43,2482,47,50.40877193,2873.3,57.96996846,1400,79827,1777,2588.574737,147548.76,3381.911702,17,969,17
0,0,6,7,277,7,9,375,18,26,1009,799,289,10993,108.5773865,76.04272642,2889.623604,23.52437419,14.8517257,564.3655767,60,9678,66,87,13933,102,82,13044,103,102.2763463,16261.93907,85.98858688,46.08370565,7327.309199,49.72383883,40,37921,45,81.70064171,76390.1,118.5537815,2368,2214649,3579,2672.643508,2498921.68,5118.902233,12,11484,14
0,1,4,6,219,6,8,291,31,37,1221,4846,2804,92555,169.3981889,87.65502861,2892.615944,21.14065525,14.2179478,469.1922774,36,110,3,96,288,18,96,288,18,318.3528736,955.0586207,15.11420115,68.89025,206.67075,4.26561809,34,5764,37,54.38562874,9082.4,58.77071158,1599,267040,1772,5210.166886,870097.87,18557.83831,10,1725,10
0,0,1,3,18,0,5,30,7,18,109,1185,916,5496,20.6527334,21.34105194,128.0463117,7.251199567,6.965138207,41.79082924,39,2429,26,6973,425354,22791,344,21003,407,144.8976275,8838.75528,116.1087483,91.1014635,5557.189273,82.93464199,30,7637,28,32.41792829,8136.9,29.98394433,945,237412,905,11619.9543,2916608.53,43548.82638,6,1608,3
0,1,7,6,293,10,11,503,32,31,1348,795,383,16509,236.0159022,105.2932269,4527.608756,158.6368741,40.15733655,1726.765472,70,8799,90,122,15222,171,115,14330,172,76.72932244,9514.435983,73.96758572,27.68035475,3432.363989,35.505021,49,51228,60,76.52668593,79434.7,107.6749574,2214,2298241,3243,3076.189383,3193084.58,5822.040037,11,12182,12
0,0,5,7,206,8,10,280,18,26,744,43,41,1148,96.35671096,55.52018356,1554.56514,17.243364,10.82361952,303.0613466,85,12568,123,183,26951,392,124,18272,205,93.74299091,13780.21966,94.88806183,41.40112082,6085.964761,47.55100502,52,34903,61,93.35157895,62078.8,125.8172049,2645,1759129,3803,1964.424857,1306342.53,3557.528338,15,10169,20
0,1,0,1,1,0,5,5,0,12,12,0,12,12,0.0,2000.0,2000.0,0.0,1199.91,1199.91,15,159,5,34,348,23,34,348,23,472.18337,4721.8337,153.2947398,101.3903044,1013.903044,36.35962311,11,35,0,22.66666667,68.0,11.01514109,672,2016,342,49086.08667,147258.26,84394.61283,5,15,0
0,1,0,1,2,0,5,10,0,12,24,0,12,24,0.0,3775.52,7551.04,22.15778024,845.9720833,1691.944167,68,4484,67,85,5555,74,85,5534,74,472.9270876,30740.26069,524.7167635,100.4803371,6531.221914,72.3504444,47,3725,47,99.47435897,7759.0,114.235982,2976,232183,3418,5052.393077,394086.66,13529.68864,15,1181,15
0,0,0,1,1,0,5,5,0,11,11,0,11,11,0.0,198.0,198.0,0.0,143.23,143.23,23,555,14,37,907,33,37,907,33,172.262624,4134.302976,89.56741721,74.20465847,1780.911803,43.92803244,28,4525,30,48.53375,7765.4,70.9623329,1409,225449,2146,864.1534375,138264.55,1624.920835,8,1328,9
0,1,0,2,4,0,5,10,0,22,45,0,22,45,229.0791899,236.4948123,472.9896245,38.52908863,41.78190712,83.56381423,95,381,18,172,689,144,126,504,55,194.0308989,776.1235955,54.39841302,97.1243126,388.4972504,44.84356955,11,22,0,14.0,28.0,4.242640687,296,592,302,86.16,172.32,29.09037298,8,16,4
